key,text
MID_RELIANCE_C_#005,"[Louis] 
My apologies. I thought I heard someone 
mention my prince's name."
MID_RELIANCE_C_#006,"[Clanne] 
You heard right. Prince Alfred invited me to 
work out with him today."
MID_RELIANCE_C_#007,"[Clanne] 
But I've never spent time alone with him before, 
so I'm nervous about saying the wrong thing."
MID_RELIANCE_C_#008,"[Louis] 
A private exercise session for the two of you?"
MID_RELIANCE_C_#009,"[Clanne] 
That's right."
MID_RELIANCE_C_#010,"[Louis] 
Hm. Not a solo or a group session. What could 
this signify?"
MID_RELIANCE_C_#011,"[Clanne] 
I don't think it signifies anything."
MID_RELIANCE_C_#012,"[Louis] 
Ah, but pay me no mind. So, then, you are 
practicing your greetings to the prince?"
MID_RELIANCE_C_#013,"[Clanne] 
Yes! I don't want to embarrass myself by being 
accidentally rude."
MID_RELIANCE_C_#014,"[Clanne] 
Maybe you could be my sounding board, Louis?"
MID_RELIANCE_C_#015,"[Clanne] 
I'll talk to you like you're Prince Alfred, and if 
anything seems off, you can correct it."
MID_RELIANCE_C_#016,"[Louis] 
A capital idea. When it comes to manners, you 
have turned to the right man!"
